PdmarticleID;Bezeichnung;Produktfamilie;"Produktfamilie kurz";Produkttyp;Mediumstemperatur;Ansteuerung;"Arbeitsbereich Y";Kommunikation;"Notstellposition (POP) stromlos";"Laufzeit Motor";"Stellzeit Motor";Stellkraft;Hilfsschalter;Nennspannung;Nenndrehmoment;"Schutzart IEC/EN";Datenblattname;"Datenblatt PDF";3432;"Produktbild 4c/bw";DN;PN;"Zulässiger Druck ps";"Schliessdruck Δps";"Differenzdruck ∆pmin Wert";"Differenzdruck Δpmax Wert";kvs;"kvs (Sequenz I)";"kvs (Sequenz II)";kvmax;"kv variabel";"kvs theor.";"kv (Werkseinstellung)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax ger.";"Leckrate Regelpfad";"Anzahl Rohranschlüsse";"Rohranschluss Typ";Messstutzen;Medien;"Anwendung Ventil";"Elektrisches Zubehör";"Mechanisches Zubehör";V0;V1;Versions-Nr;Pfad
61651;R3020-6P3-S2;Regelkugelhahn;RKH;Ventil;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_de-ch.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Innengewinde;;Wasser;Regelventil;;ZR2320;;;324;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Innengewinde, 3-Weg\DN 20\"
101230;SV24A-SR-TPC;Hubantrieb;;Antrieb;;stetig;DC 2...10 V;;;;"150 s / 20 mm";1500 N;;AC/DC 24 V;;IP54;SV24A-SR-TPC;SV24A-SR-TPC_datasheet_de-ch.pdf;;PIC_EU_SV24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;264;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\Standardantriebe\SV..A (1500N)\stetig\AC/DC 24 V\"
101233;EVC24A-SZ;Hubantrieb;;Antrieb;;stetig;DC 0.5...10 V;;;;"35 s / 40 mm";2500 N;;AC/DC 24 V;;IP54;EVC24A-SZ;EVC24A-SZ_datasheet_de-ch.pdf;;PIC_EU_EVC24A-SZ_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;252;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\Schnellläufer-Antriebe\EVC..A (2500N)\stetig\AC/DC 24 V\"
59921;SY4-24-3-T;"Drehantrieb für Drosselklappen";;Antrieb;;Auf-Zu|3-Punkt;;;;"30 s";;;"2 x EPU";AC/DC 24 V;400 Nm;IP67;SY4-24-3-T;SY4-24-3-T_datasheet_de-ch.pdf;;PIC_EU_SY2-SY6_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\SY-Antriebe\SY4.. (400 Nm)\Auf-Zu\AC 24 V\"
5131;H6100N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_de-ch.pdf;;PIC_EU_H625N_4C.jpg;100;16;1600 kPa;;;;145 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser;Regelventil;ZH24-1-C;;;;270;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\2-Weg\N\DN 100\"
101234;EV24A-SR-TPC;Hubantrieb;;Antrieb;;stetig;DC 2...10 V;;;;"150 s / 40 mm";2500 N;;AC/DC 24 V;;IP54;EV24A-SR-TPC;EV24A-SR-TPC_datasheet_de-ch.pdf;;PIC_EU_EV24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;276;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\Standardantriebe\EV..A (2500N)\stetig\AC/DC 24 V\"
59906;SRF230A;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;;AC 230 V;20 Nm;IP54;SRF230A;SRF230A_datasheet_de-ch.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;293;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\SRF..A (20 Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
303851;EP015R-R6+BAC;"Regelkugelhahn mit sensorgeführter Durchflussregelung";6-Weg-EPIV;VA-Einheit;"6...80°C ";stetig|kommunikativ;DC 2...10 V;"Modbus RTU|BACnet MS/TP|MP-Bus";;"90 s";;;;AC/DC 24 V;5 Nm;IP54;EP..R-R6+BAC;EP..R-R6_BAC_datasheet_de-ch.pdf;;PIC_EU_EP..R-R6+BAC_4C.jpg;15;16;1600 kPa;;;110 kPa;;;;;;1.2 m³/h;;;;1260 l/h;;;;840 l/h;"Leckrate A, luftblasendicht (EN 12266-1)";6-Weg;Innengewinde;;Wasser;Druckunabhängig;CRK24-B1;ZR2315|ZR-004;1.05 l/min;1.05 l/min;99;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\6-Weg-EPIV\"
5292;R3015-P63-1P3-B2;Regelkugelhahn;6-Weg-RKH;Ventil;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_de-ch.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;1.3 m³/h;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";6-Weg;Innengewinde;;Wasser;Regelventil;;ZR-004|ZR2315;;;348;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Innengewinde, 6-Weg\DN 15\"
5293;R3015-1-P25-B2;Regelkugelhahn;6-Weg-RKH;Ventil;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_de-ch.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;1 m³/h;0.25 m³/h;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";6-Weg;Innengewinde;;Wasser;Regelventil;;ZR-004|ZR2315;;;345;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Innengewinde, 6-Weg\DN 15\"
5134;H613R;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_de-ch.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;1.6 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser;Regelventil;ZH24-1;;;;282;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN6, Flansch\2-Weg\Reduziert\DN 15\"
303852;EP020R-R6+BAC;"Regelkugelhahn mit sensorgeführter Durchflussregelung";6-Weg-EPIV;VA-Einheit;"6...80°C ";stetig|kommunikativ;DC 2...10 V;"Modbus RTU|BACnet MS/TP|MP-Bus";;"90 s";;;;AC/DC 24 V;5 Nm;IP54;EP..R-R6+BAC;EP..R-R6_BAC_datasheet_de-ch.pdf;;PIC_EU_EP..R-R6+BAC_4C.jpg;20;16;1600 kPa;;;110 kPa;;;;;;2.3 m³/h;;;;2340 l/h;;;;1620 l/h;"Leckrate A, luftblasendicht (EN 12266-1)";6-Weg;Innengewinde;;Wasser;Druckunabhängig;CRK24-B1;ZR2320|ZR-004;1.95 l/min;18.6 l/min;94;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\6-Weg-EPIV\"
5290;R3015-P63-P63-B2;Regelkugelhahn;6-Weg-RKH;Ventil;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_de-ch.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;0.63 m³/h;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";6-Weg;Innengewinde;;Wasser;Regelventil;;ZR-004|ZR2315;;;351;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Innengewinde, 6-Weg\DN 15\"
61653;R3025-10-S2;Regelkugelhahn;RKH;Ventil;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_de-ch.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;25;16;1600 kPa;1400 kPa;;350 kPa;10 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Innengewinde;;Wasser;Regelventil;;ZR2325;;;335;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Innengewinde, 3-Weg\DN 25\"
5130;H680N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_de-ch.pdf;;PIC_EU_H625N_4C.jpg;80;16;1600 kPa;;;;100 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser;Regelventil;ZH24-1-C;;;;276;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\2-Weg\N\DN 80\"
101232;EV24A-SZ-TPC;Hubantrieb;;Antrieb;;stetig;DC 0.5...10 V;;;;"150 s / 40 mm";2500 N;;AC/DC 24 V;;IP54;EV24A-SZ-TPC;EV24A-SZ-TPC_datasheet_de-ch.pdf;;PIC_EU_EV24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;273;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\Standardantriebe\EV..A (2500N)\stetig\AC/DC 24 V\"
101231;SVC24A-SR-TPC;Hubantrieb;;Antrieb;;stetig;DC 2...10 V;;;;"35 s / 20 mm";1500 N;;AC/DC 24 V;;IP54;SVC24A-SR-TPC;SVC24A-SR-TPC_datasheet_de-ch.pdf;;PIC_EU_SVC24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;260;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\Schnellläufer-Antriebe\SVC..A (1500N)\stetig\AC/DC 24 V\"
5133;H612R;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_de-ch.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;1 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser;Regelventil;ZH24-1;;;;294;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN6, Flansch\2-Weg\Reduziert\DN 15\"
5135;H614R;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_de-ch.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;2.5 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser;Regelventil;ZH24-1;;;;285;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN6, Flansch\2-Weg\Reduziert\DN 15\"
5132;H611R;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_de-ch.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;0.63 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser;Regelventil;ZH24-1;;;;304;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN6, Flansch\2-Weg\Reduziert\DN 15\"
5291;R3015-P63-1-B2;Regelkugelhahn;6-Weg-RKH;Ventil;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_de-ch.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;1 m³/h;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";6-Weg;Innengewinde;;Wasser;Regelventil;;ZR-004|ZR2315;;;346;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Innengewinde, 6-Weg\DN 15\"
59907;SRF230A-S2;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;"2 x EPU";AC 230 V;20 Nm;IP54;SRF230A-S2;SRF230A-S2_datasheet_de-ch.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;305;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\SRF..A (20 Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
5136;H615R;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_de-ch.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser;Regelventil;ZH24-1;;;;282;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN6, Flansch\2-Weg\Reduziert\DN 15\"
285297;EP040R+KMP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_de-ch.pdf;;PIC_EU_EP..R+KMP_4C.jpg;40;16;1600 kPa;1400 kPa;;350 kPa;;;;;;21.3 m³/h;;2.5 l/s;150 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;107;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\SuperCap-EPIV\"
285293;EP015R+KMP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_de-ch.pdf;;PIC_EU_EP..R+KMP_4C.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;;;;;;2.9 m³/h;;0.35 l/s;21 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;110;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\SuperCap-EPIV\"
285296;EP032R+KMP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_de-ch.pdf;;PIC_EU_EP..R+KMP_4C.jpg;32;16;1600 kPa;1400 kPa;;350 kPa;;;;;;14.2 m³/h;;1.8 l/s;108 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;106;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\SuperCap-EPIV\"
285295;EP025R+KMP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_de-ch.pdf;;PIC_EU_EP..R+KMP_4C.jpg;25;16;1600 kPa;1400 kPa;;350 kPa;;;;;;8.6 m³/h;;1.15 l/s;69 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;107;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\SuperCap-EPIV\"
285298;EP050R+KMP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_de-ch.pdf;;PIC_EU_EP..R+KMP_4C.jpg;50;16;1600 kPa;1400 kPa;;350 kPa;;;;;;32.0 m³/h;;4.8 l/s;288 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;106;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\SuperCap-EPIV\"
285294;EP020R+KMP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_de-ch.pdf;;PIC_EU_EP..R+KMP_4C.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;;;;;;4.9 m³/h;;0.65 l/s;39 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;106;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\SuperCap-EPIV\"
285420;P6125W3100E-MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"40 Nm";IP54;P6..W..E-MOD;P6..W..E-MOD_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;125;16;1600 kPa;690 kPa;;340 kPa;;;;;;175 m³/h;;31 l/s;1860 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN;;;;123;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285417;P6065W800E-MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;P6..W..E-MOD;P6..W..E-MOD_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;65;16;1600 kPa;690 kPa;;340 kPa;;;;;;45 m³/h;;8 l/s;480 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN;;;;124;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285423;EP020R+MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"5 Nm";IP54;EP..R+MOD;EP..R+MOD_datasheet_de-ch.pdf;;PIC_EU_EP040R+MP_4C.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;;;;;;4.9 m³/h;;0.65 l/s;39 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN;;;;126;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285426;EP040R+MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"10 Nm";IP54;EP..R+MOD;EP..R+MOD_datasheet_de-ch.pdf;;PIC_EU_EP040R+MP_4C.jpg;40;16;1600 kPa;1400 kPa;;350 kPa;;;;;;21.3 m³/h;;2.5 l/s;150 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN;;;;135;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285419;P6100W2000E-MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"40 Nm";IP54;P6..W..E-MOD;P6..W..E-MOD_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;100;16;1600 kPa;690 kPa;;340 kPa;;;;;;115 m³/h;;20 l/s;1200 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN;;;;119;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285425;EP032R+MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"10 Nm";IP54;EP..R+MOD;EP..R+MOD_datasheet_de-ch.pdf;;PIC_EU_EP040R+MP_4C.jpg;32;16;1600 kPa;1400 kPa;;350 kPa;;;;;;14.2 m³/h;;1.8 l/s;108 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN;;;;127;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285422;EP015R+MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"5 Nm";IP54;EP..R+MOD;EP..R+MOD_datasheet_de-ch.pdf;;PIC_EU_EP040R+MP_4C.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;;;;;;2.9 m³/h;;0.35 l/s;21 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN;;;;134;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285445;P6065W800EV-KBAC;"Regelkugelhahn mit sensorgeführter Durchfluss- oder Leistungsregelung, Leistungs- und Energiemonitoringfunktion";EV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;"MP-Bus|BACnet MS/TP|BACnet IP";;"90 s";;;;AC/DC 24 V;"20 Nm";"IP54 (bei Verwendung von Schutzkappe oder Schutztülle für RJ45-Buchse)";P6..W..EV-KBAC;P6..W..EV-KBAC_datasheet_de-ch.pdf;;PIC_EU_EnergyValve_black_4C.jpg;65;16;1600 kPa;690 kPa;;340 kPa;;;;;;40 m³/h;;8 l/s;480 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;Z-STRJ.1|ZR24-F05|ZK1-GEN;;;;120;"EU\Produkte\Wasseranwendungen\VA Einheiten\EV\SuperCap-EV\"
285418;P6080W1100E-MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;P6..W..E-MOD;P6..W..E-MOD_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;80;16;1600 kPa;690 kPa;;340 kPa;;;;;;65 m³/h;;11 l/s;660 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN;;;;128;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285421;P6150W4500E-MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"40 Nm";IP54;P6..W..E-MOD;P6..W..E-MOD_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;150;16;1600 kPa;690 kPa;;340 kPa;;;;;;270 m³/h;;45 l/s;2700 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN;;;;116;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285424;EP025R+MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"5 Nm";IP54;EP..R+MOD;EP..R+MOD_datasheet_de-ch.pdf;;PIC_EU_EP040R+MP_4C.jpg;25;16;1600 kPa;1400 kPa;;350 kPa;;;;;;8.6 m³/h;;1.15 l/s;69 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN;;;;126;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285427;EP050R+MOD;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+MOD;EP..R+MOD_datasheet_de-ch.pdf;;PIC_EU_EP040R+MP_4C.jpg;50;16;1600 kPa;1400 kPa;;350 kPa;;;;;;32.0 m³/h;;4.8 l/s;288 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;ZK1-GEN|ZK2-GEN;;;;126;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MOD\"
285453;EV032R+KBAC;"Regelkugelhahn mit sensorgeführter Durchfluss- oder Leistungsregelung, Leistungs- und Energiemonitoringfunktion";EV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;"MP-Bus|BACnet MS/TP|BACnet IP";;"90 s";;;;AC/DC 24 V;"10 Nm";"IP54 (bei Verwendung von Schutzkappe oder Schutztülle für RJ45-Buchse)";EV..R+KBAC;EV..R+KBAC_datasheet_de-ch.pdf;;PIC_EU_EV032R+BAC_4C.jpg;32;16;1600 kPa;1400 kPa;;350 kPa;;;;;;14.2 m³/h;;1.8 l/s;108 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Innengewinde;;Wasser;Druckunabhängig;Z-STRJ.1|ZK1-GEN;;;;124;"EU\Produkte\Wasseranwendungen\VA Einheiten\EV\SuperCap-EV\"
