PdmarticleID;Label;"External Key";StateID;"Suitable valves";"Installation options symbol";"Suitable actuators";"Product family 2 from Actuator";"Recommended price";"Rules for valve sizing";"Export Media manually changed";"Export Media";6986;6987;Type;"Product family";"Closing pressure Δps";"Differential pressure Δpmax value";"kv (factory setting)";Path;"Version Number"
128800;H625S/LV230A-TPC;H625S/LV230A-TPC;;H625S;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H625S/LV230A-TPC;"Globe valve";450 kPa;450 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128803;H625S+LV24A-TPC;H625S+LV24A-TPC;;H625S;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H625S+LV24A-TPC;"Globe valve";450 kPa;450 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128804;H625S/LV24A-TPC;H625S/LV24A-TPC;;H625S;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H625S/LV24A-TPC;"Globe valve";450 kPa;450 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128809;H632N+LV230A-TPC;H632N+LV230A-TPC;;H632N;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632N+LV230A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128810;H632N/LV230A-TPC;H632N/LV230A-TPC;;H632N;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632N/LV230A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128813;H632N+LV24A-TPC;H632N+LV24A-TPC;;H632N;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632N+LV24A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128814;H632N/LV24A-TPC;H632N/LV24A-TPC;;H632N;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632N/LV24A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128819;H632R+LV230A-TPC;H632R+LV230A-TPC;;H632R;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632R+LV230A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128820;H632R/LV230A-TPC;H632R/LV230A-TPC;;H632R;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632R/LV230A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128823;H632R+LV24A-TPC;H632R+LV24A-TPC;;H632R;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632R+LV24A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128824;H632R/LV24A-TPC;H632R/LV24A-TPC;;H632R;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632R/LV24A-TPC;"Globe valve";350 kPa;350 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128829;H632S+LV230A-TPC;H632S+LV230A-TPC;;H632S;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632S+LV230A-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128830;H632S/LV230A-TPC;H632S/LV230A-TPC;;H632S;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632S/LV230A-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128833;H632S+LV24A-TPC;H632S+LV24A-TPC;;H632S;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632S+LV24A-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128834;H632S/LV24A-TPC;H632S/LV24A-TPC;;H632S;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H632S/LV24A-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128839;H640N+LV230A-TPC;H640N+LV230A-TPC;;H640N;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640N+LV230A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128840;H640N/LV230A-TPC;H640N/LV230A-TPC;;H640N;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640N/LV230A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128843;H640N+LV24A-TPC;H640N+LV24A-TPC;;H640N;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640N+LV24A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128844;H640N/LV24A-TPC;H640N/LV24A-TPC;;H640N;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640N/LV24A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128849;H640R+LV230A-TPC;H640R+LV230A-TPC;;H640R;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640R+LV230A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128850;H640R/LV230A-TPC;H640R/LV230A-TPC;;H640R;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640R/LV230A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128853;H640R+LV24A-TPC;H640R+LV24A-TPC;;H640R;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640R+LV24A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128854;H640R/LV24A-TPC;H640R/LV24A-TPC;;H640R;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640R/LV24A-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128859;H640S+LV230A-TPC;H640S+LV230A-TPC;;H640S;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640S+LV230A-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128860;H640S/LV230A-TPC;H640S/LV230A-TPC;;H640S;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640S/LV230A-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128863;H640S+LV24A-TPC;H640S+LV24A-TPC;;H640S;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640S+LV24A-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128864;H640S/LV24A-TPC;H640S/LV24A-TPC;;H640S;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H640S/LV24A-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128869;H650N+LV230A-TPC;H650N+LV230A-TPC;;H650N;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650N+LV230A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128870;H650N/LV230A-TPC;H650N/LV230A-TPC;;H650N;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650N/LV230A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128873;H650N+LV24A-TPC;H650N+LV24A-TPC;;H650N;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650N+LV24A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";35
128874;H650N/LV24A-TPC;H650N/LV24A-TPC;;H650N;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650N/LV24A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128879;H650R+LV230A-TPC;H650R+LV230A-TPC;;H650R;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650R+LV230A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128880;H650R/LV230A-TPC;H650R/LV230A-TPC;;H650R;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650R/LV230A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128883;H650R+LV24A-TPC;H650R+LV24A-TPC;;H650R;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650R+LV24A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128884;H650R/LV24A-TPC;H650R/LV24A-TPC;;H650R;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650R/LV24A-TPC;"Globe valve";70 kPa;70 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128889;H650S+LV230A-TPC;H650S+LV230A-TPC;;H650S;+;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650S+LV230A-TPC;"Globe valve";60 kPa;60 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128890;H650S/LV230A-TPC;H650S/LV230A-TPC;;H650S;/;LV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650S/LV230A-TPC;"Globe valve";60 kPa;60 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128893;H650S+LV24A-TPC;H650S+LV24A-TPC;;H650S;+;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650S+LV24A-TPC;"Globe valve";60 kPa;60 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128894;H650S/LV24A-TPC;H650S/LV24A-TPC;;H650S;/;LV24A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H650S/LV24A-TPC;"Globe valve";60 kPa;60 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128899;H711N+LV230A-TPC;H711N+LV230A-TPC;;H711N;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711N+LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128900;H711N/LV230A-TPC;H711N/LV230A-TPC;;H711N;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711N/LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128903;H711N+LV24A-TPC;H711N+LV24A-TPC;;H711N;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711N+LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128904;H711N/LV24A-TPC;H711N/LV24A-TPC;;H711N;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711N/LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128909;H711R+LV230A-TPC;H711R+LV230A-TPC;;H711R;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711R+LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128910;H711R/LV230A-TPC;H711R/LV230A-TPC;;H711R;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711R/LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128913;H711R+LV24A-TPC;H711R+LV24A-TPC;;H711R;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711R+LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128914;H711R/LV24A-TPC;H711R/LV24A-TPC;;H711R;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H711R/LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128919;H712N+LV230A-TPC;H712N+LV230A-TPC;;H712N;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712N+LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128920;H712N/LV230A-TPC;H712N/LV230A-TPC;;H712N;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712N/LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128923;H712N+LV24A-TPC;H712N+LV24A-TPC;;H712N;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712N+LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128924;H712N/LV24A-TPC;H712N/LV24A-TPC;;H712N;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712N/LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128929;H712R+LV230A-TPC;H712R+LV230A-TPC;;H712R;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712R+LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128930;H712R/LV230A-TPC;H712R/LV230A-TPC;;H712R;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712R/LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128933;H712R+LV24A-TPC;H712R+LV24A-TPC;;H712R;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712R+LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
128934;H712R/LV24A-TPC;H712R/LV24A-TPC;;H712R;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H712R/LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128939;H713N+LV230A-TPC;H713N+LV230A-TPC;;H713N;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713N+LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128940;H713N/LV230A-TPC;H713N/LV230A-TPC;;H713N;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713N/LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128943;H713N+LV24A-TPC;H713N+LV24A-TPC;;H713N;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713N+LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128944;H713N/LV24A-TPC;H713N/LV24A-TPC;;H713N;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713N/LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128949;H713R+LV230A-TPC;H713R+LV230A-TPC;;H713R;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713R+LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128950;H713R/LV230A-TPC;H713R/LV230A-TPC;;H713R;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713R/LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128953;H713R+LV24A-TPC;H713R+LV24A-TPC;;H713R;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713R+LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128954;H713R/LV24A-TPC;H713R/LV24A-TPC;;H713R;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H713R/LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128959;H714N+LV230A-TPC;H714N+LV230A-TPC;;H714N;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714N+LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128960;H714N/LV230A-TPC;H714N/LV230A-TPC;;H714N;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714N/LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128963;H714N+LV24A-TPC;H714N+LV24A-TPC;;H714N;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714N+LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128964;H714N/LV24A-TPC;H714N/LV24A-TPC;;H714N;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714N/LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128969;H714R+LV230A-TPC;H714R+LV230A-TPC;;H714R;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714R+LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128970;H714R/LV230A-TPC;H714R/LV230A-TPC;;H714R;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714R/LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128973;H714R+LV24A-TPC;H714R+LV24A-TPC;;H714R;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714R+LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128974;H714R/LV24A-TPC;H714R/LV24A-TPC;;H714R;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H714R/LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128979;H715N+LV230A-TPC;H715N+LV230A-TPC;;H715N;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715N+LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128980;H715N/LV230A-TPC;H715N/LV230A-TPC;;H715N;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715N/LV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128983;H715N+LV24A-TPC;H715N+LV24A-TPC;;H715N;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715N+LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128984;H715N/LV24A-TPC;H715N/LV24A-TPC;;H715N;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715N/LV24A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128989;H715R+LV230A-TPC;H715R+LV230A-TPC;;H715R;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715R+LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128990;H715R/LV230A-TPC;H715R/LV230A-TPC;;H715R;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715R/LV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
128993;H715R+LV24A-TPC;H715R+LV24A-TPC;;H715R;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715R+LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128994;H715R/LV24A-TPC;H715R/LV24A-TPC;;H715R;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H715R/LV24A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
128999;H720N+LV230A-TPC;H720N+LV230A-TPC;;H720N;+;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720N+LV230A-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
129000;H720N/LV230A-TPC;H720N/LV230A-TPC;;H720N;/;LV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720N/LV230A-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
129003;H720N+LV24A-TPC;H720N+LV24A-TPC;;H720N;+;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720N+LV24A-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
129004;H720N/LV24A-TPC;H720N/LV24A-TPC;;H720N;/;LV24A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;H720N/LV24A-TPC;"Globe valve";900 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
129093;H6100N/AVK230A-3;H6100N/AVK230A-3;;H6100N;/;AVK230A-3;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100N/AVK230A-3;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
129094;H6100N/AVK24A-3-TPC;H6100N/AVK24A-3-TPC;;H6100N;/;AVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100N/AVK24A-3-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
129098;H6100R/AVK230A-3;H6100R/AVK230A-3;;H6100R;/;AVK230A-3;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100R/AVK230A-3;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
129099;H6100R/AVK24A-3-TPC;H6100R/AVK24A-3-TPC;;H6100R;/;AVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100R/AVK24A-3-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
129103;H6100S/AVK230A-3;H6100S/AVK230A-3;;H6100S;/;AVK230A-3;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100S/AVK230A-3;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
129104;H6100S/AVK24A-3-TPC;H6100S/AVK24A-3-TPC;;H6100S;/;AVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100S/AVK24A-3-TPC;"Globe valve";150 kPa;150 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
129108;H6100SP/AVK230A-3;H6100SP/AVK230A-3;;H6100SP;/;AVK230A-3;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H6100SP/AVK230A-3;"Globe valve (partial pressure-balanced)";600 kPa;600 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
